13-07-2020 18:33:29, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:29, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:29, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:29, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:29, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:30, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:30, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:30, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:30, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:31, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:31, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:31, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:31, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:32, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:32, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:32, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:32, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:33, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:33, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:33, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:33, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:34, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:35, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:36, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:37, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:37, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:37, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:38, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:38, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:38, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:38, 0, 0, 0.0, 0, 0, 0.0 
13-07-2020 18:33:38, 0, 0, 0.0, 0, 0, 0.0 
